xbox,ybox,annorect_id
1424,624,2103
475,479,2104
420,400,2105
848,513,2106
673,486,2107
315,516,2108
459,630,2109
877,594,2110
1650,632,2111
454,611,2112
1152,495,2113
1351,405,2114
1090,557,2115
414,427,2116
299,530,2117
1283,395,2118
1688,634,2119
887,422,2120
1446,488,2121
633,511,2122
859,254,2123
209,165,2124
349,191,2125
512,264,2126
392,202,2127
224,314,2128
314,284,2129
474,325,2130
428,231,2131
765,318,2132
367,189,2133
666,283,2134
228,220,2135
828,361,2136
625,325,2137
864,403,2138
1297,564,2139
1496,690,2140
1203,523,2141
1387,508,2142
1375,547,2143
1573,673,2144
1439,656,2145
1342,524,2146
1470,547,2147
1359,474,2148
1417,620,2149
570,349,2150
645,506,2151
688,404,2152
623,427,2153
683,470,2154
703,428,2155
588,344,2156
539,448,2157
449,427,2158
793,391,2159
771,530,2160
605,494,2161
783,444,2162
771,369,2163
783,438,2164
733,344,2165
492,400,2166
773,431,2167
604,486,2168
812,457,2169
640,395,2170
659,421,2171
741,269,2172
640,323,2173
573,276,2174
600,258,2175
620,230,2176
567,244,2177
579,295,2178
548,305,2179
657,526,2180
577,540,2181
561,378,2182
494,463,2183
305,250,2184
335,303,2185
336,239,2186
336,286,2187
316,294,2188
295,249,2189
334,215,2190
1081,652,2191
1150,399,2192
1153,900,2193
978,752,2194
927,498,2195
1265,726,2196
854,938,2197
1404,781,2198
312,279,2199
278,274,2200
258,264,2201
303,238,2202
287,249,2203
184,266,2204
256,268,2205
312,270,2206
284,279,2207
274,283,2208
341,248,2209
318,268,2210
360,271,2211
256,257,2212
303,301,2213
290,271,2214
325,237,2215
366,247,2216
380,252,2217
318,290,2218
291,299,2219
288,276,2220
346,231,2221
357,275,2222
311,332,2223
299,312,2224
981,480,2225
1123,534,2226
928,497,2227
429,206,2228
377,193,2229
374,257,2230
329,226,2231
609,329,2232
207,181,2233
607,182,2234
1425,359,2235
681,221,2236
164,352,2237
947,295,2238
1104,297,2239
406,246,2240
519,297,2241
239,179,2242
389,222,2243
286,308,2244
337,309,2245
453,267,2246
467,311,2247
560,256,2248
546,217,2249
420,306,2250
397,313,2251
691,398,2252
921,381,2253
534,354,2254
893,428,2255
1051,324,2256
441,258,2257
822,327,2258
1010,261,2259
367,279,2260
695,331,2261
918,306,2262
603,254,2263
1047,247,2264
423,240,2265
550,314,2266
918,315,2267
82,253,2268
386,336,2269
644,337,2270
336,364,2271
634,404,2272
833,353,2273
419,393,2274
710,349,2275
954,431,2276
301,249,2277
588,310,2278
833,278,2279
256,333,2280
590,373,2281
835,353,2282
308,456,2283
751,323,2284
283,297,2285
685,418,2286
832,368,2287
357,279,2288
303,293,2289
404,325,2290
399,278,2291
444,269,2292
344,263,2293
336,299,2294
361,265,2295
305,293,2296
339,268,2297
262,202,2298
327,265,2299
301,171,2300
250,260,2301
302,297,2302
369,286,2303
323,223,2304
216,242,2305
1196,641,2306
281,574,2307
665,607,2308
1556,536,2309
791,556,2310
889,534,2311
703,653,2312
1116,574,2313
500,710,2314
473,574,2315
1062,621,2316
809,582,2317
294,377,2318
1162,593,2319
1546,694,2320
780,713,2321
1019,637,2322
398,503,2323
612,480,2324
875,506,2325
935,555,2326
1134,483,2327
1198,606,2328
1344,510,2329
1639,529,2330
1147,835,2331
704,632,2332
941,426,2333
741,738,2334
1354,539,2335
596,610,2336
1523,368,2337
1776,431,2338
727,677,2339
1719,514,2340
601,329,2341
427,207,2342
181,192,2343
146,178,2344
471,361,2345
403,227,2346
1097,473,2347
1137,700,2348
939,509,2349
937,545,2350
992,412,2351
105,504,2352
271,472,2353
452,532,2354
639,635,2355
1099,549,2356
1252,458,2357
1770,410,2358
1670,554,2359
567,921,2360
915,851,2361
1222,797,2362
1563,855,2363
1540,336,2364
996,281,2365
1234,271,2366
1347,194,2367
853,151,2368
654,632,2369
1392,561,2370
1519,698,2371
1202,637,2372
1754,705,2373
268,731,2374
287,738,2375
1244,639,2376
665,293,2377
1171,246,2378
1451,321,2379
1610,264,2380
504,780,2381
1312,398,2382
1455,447,2383
1568,458,2384
1887,460,2385
1663,436,2386
772,524,2387
1147,623,2388
859,538,2389
1072,632,2390
401,598,2391
147,586,2392
220,703,2393
1632,569,2394
1679,585,2395
588,199,2396
1267,186,2397
1333,177,2398
1564,202,2399
1486,533,2400
834,659,2401
1181,576,2402
1518,498,2403
1658,504,2404
1880,528,2405
1766,529,2406
997,716,2407
1196,661,2408
661,476,2409
1157,598,2410
743,481,2411
886,527,2412
1040,545,2413
594,654,2414
1201,605,2415
1421,498,2416
1148,428,2417
859,436,2418
618,879,2419
123,359,2420
174,363,2421
248,462,2422
363,374,2423
434,318,2424
455,446,2425
633,502,2426
754,570,2427
557,350,2428
643,345,2429
702,350,2430
694,403,2431
837,453,2432
886,368,2433
1019,375,2434
1099,343,2435
155,352,2436
223,329,2437
416,313,2438
463,291,2439
511,350,2440
577,328,2441
814,424,2442
931,321,2443
998,371,2444
1075,351,2445
1171,327,2446
173,349,2447
185,356,2448
281,301,2449
399,310,2450
471,336,2451
561,335,2452
591,328,2453
663,337,2454
824,324,2455
964,303,2456
1233,322,2457
172,293,2458
467,322,2459
549,338,2460
676,322,2461
744,321,2462
826,318,2463
958,356,2464
1094,387,2465
115,431,2466
217,375,2467
276,434,2468
438,375,2469
543,396,2470
641,369,2471
814,323,2472
935,437,2473
1207,378,2474
750,413,2475
41,392,2476
116,362,2477
166,399,2478
226,371,2479
337,408,2480
475,370,2481
549,394,2482
979,382,2483
1015,423,2484
1170,384,2485
297,351,2486
82,437,2487
424,431,2488
665,420,2489
857,428,2490
1145,415,2491
889,447,2492
398,289,2493
978,452,2494
1061,371,2495
1221,456,2496
70,397,2497
205,343,2498
289,590,2499
356,380,2500
489,364,2501
662,379,2502
964,428,2503
1076,373,2504
854,375,2505
734,392,2506
764,341,2507
552,371,2508
426,315,2509
605,288,2510
709,309,2511
761,302,2512
882,291,2513
1002,300,2514
1181,302,2515
153,375,2516
298,352,2517
576,435,2518
735,404,2519
961,360,2520
737,495,2521
1250,418,2522
806,598,2523
1002,546,2524
966,570,2525
1176,583,2526
796,561,2527
1165,573,2528
506,586,2529
1219,591,2530
686,566,2531
1212,629,2532
646,596,2533
1172,649,2534
644,539,2535
1222,607,2536
425,432,2537
665,396,2538
878,432,2539
460,424,2540
666,444,2541
931,377,2542
394,418,2543
621,400,2544
910,426,2545
448,426,2546
658,425,2547
931,401,2548
953,408,2549
694,416,2550
456,394,2551
455,449,2552
667,416,2553
969,412,2554
434,457,2555
683,413,2556
999,421,2557
634,426,2558
976,433,2559
470,434,2560
418,405,2561
627,427,2562
920,385,2563
940,473,2564
420,186,2565
403,228,2566
397,185,2567
293,311,2568
521,314,2569
446,293,2570
346,232,2571
448,191,2572
243,239,2573
360,195,2574
306,194,2575
425,152,2576
434,205,2577
316,223,2578
244,215,2579
384,171,2580
443,277,2581
851,429,2582
780,275,2583
867,273,2584
631,323,2585
351,324,2586
312,224,2587
221,279,2588
553,171,2589
304,264,2590
341,266,2591
531,284,2592
496,190,2593
515,472,2594
317,418,2595
653,280,2596
246,347,2597
575,326,2598
359,205,2599
461,422,2600
668,342,2601
474,313,2602
396,278,2603
250,306,2604
143,268,2605
61,223,2606
94,204,2607
117,320,2608
352,289,2609
442,332,2610
133,187,2611
288,244,2612
423,181,2613
196,238,2614
290,244,2615
227,281,2616
399,307,2617
538,303,2618
255,209,2619
434,259,2620
382,279,2621
214,128,2622
305,176,2623
440,108,2624
268,254,2625
383,271,2626
560,271,2627
411,158,2628
513,279,2629
372,243,2630
165,209,2631
401,302,2632
200,331,2633
506,87,2634
131,214,2635
305,361,2636
264,299,2637
291,249,2638
397,204,2639
229,117,2640
258,372,2641
41,101,2642
343,160,2643
310,177,2644
277,340,2645
572,325,2646
101,217,2647
1195,454,2648
1093,353,2649
946,330,2650
803,343,2651
674,328,2652
497,311,2653
363,333,2654
231,575,2655
254,371,2656
35,390,2657
580,284,2658
1116,533,2659
508,346,2660
423,347,2661
218,362,2662
273,336,2663
228,453,2664
1036,276,2665
401,278,2666
420,296,2667
600,230,2668
727,511,2669
644,417,2670
412,223,2671
159,243,2672
648,445,2673
979,463,2674
467,376,2675
1083,432,2676
332,392,2677
613,413,2678
742,378,2679
1179,392,2680
288,425,2681
789,345,2682
1117,336,2683
716,407,2684
298,437,2685
753,298,2686
535,271,2687
1028,261,2688
1077,474,2689
851,525,2690
1426,536,2691
1031,514,2692
1163,569,2693
1149,559,2694
902,624,2695
292,204,2696
643,383,2697
838,334,2698
262,325,2699
672,380,2700
762,421,2701
948,425,2702
675,373,2703
770,502,2704
930,428,2705
922,339,2706
774,429,2707
601,423,2708
143,244,2709
142,259,2710
254,294,2711
239,271,2712
175,282,2713
365,216,2714
301,276,2715
438,235,2716
1134,595,2717
368,253,2718
396,308,2719
243,322,2720
300,173,2721
530,238,2722
284,226,2723
645,273,2724
169,253,2725
475,239,2726
220,326,2727
485,316,2728
220,289,2729
385,293,2730
544,333,2731
536,316,2732
630,291,2733
660,260,2734
301,222,2735
140,371,2736
398,298,2737
329,262,2738
211,229,2739
508,241,2740
403,185,2741
509,154,2742
221,178,2743
173,148,2744
407,303,2745
184,219,2746
1492,452,2747
476,178,2748
315,172,2749
381,348,2750
597,297,2751
675,354,2752
498,431,2753
577,374,2754
677,453,2755
724,412,2756
513,449,2757
808,418,2758
349,483,2759
800,259,2760
875,279,2761
468,88,2762
587,232,2763
633,356,2764
677,261,2765
627,335,2766
234,371,2767
971,253,2768
572,484,2769
364,314,2770
862,379,2771
264,352,2772
787,368,2773
615,319,2774
800,282,2775
152,250,2776
506,277,2777
513,270,2778
628,262,2779
468,356,2780
603,370,2781
600,362,2782
977,492,2783
496,379,2784
313,356,2785
553,249,2786
1364,555,2787
990,616,2788
1017,594,2789
1083,475,2790
1046,530,2791
576,383,2792
475,425,2793
180,346,2794
1062,494,2795
659,639,2796
517,477,2797
898,788,2798
1288,752,2799
878,493,2800
798,501,2801
737,450,2802
1068,511,2803
868,566,2804
666,588,2805
1200,684,2806
1317,665,2807
651,725,2808
403,265,2809
369,216,2810
378,232,2811
725,507,2812
963,657,2813
1329,565,2814
370,460,2815
669,642,2816
633,684,2817
368,437,2818
389,207,2819
619,285,2820
470,209,2821
426,199,2822
315,274,2823
304,301,2824
571,378,2825
460,309,2826
212,219,2827
393,306,2828
472,249,2829
136,222,2830
256,245,2831
165,293,2832
834,412,2833
775,594,2834
842,663,2835
736,658,2836
785,696,2837
711,590,2838
853,695,2839
449,276,2840
1139,302,2841
447,350,2842
823,301,2843
118,480,2844
424,532,2845
608,340,2846
1182,342,2847
875,441,2848
694,468,2849
771,411,2850
522,483,2851
731,474,2852
523,372,2853
475,251,2854
392,230,2855
473,262,2856
388,255,2857
360,296,2858
535,233,2859
593,153,2860
532,291,2861
573,257,2862
461,221,2863
435,307,2864
605,246,2865
641,304,2866
664,296,2867
552,283,2868
568,263,2869
541,269,2870
450,240,2871
526,201,2872
550,225,2873
574,200,2874
509,197,2875
479,241,2876
177,237,2877
651,454,2878
738,490,2879
702,400,2880
818,453,2881
749,341,2882
720,361,2883
794,361,2884
775,303,2885
786,332,2886
753,337,2887
649,438,2888
1237,428,2889
436,272,2890
276,323,2891
217,299,2892
454,213,2893
162,275,2894
449,288,2895
223,255,2896
439,261,2897
270,316,2898
445,254,2899
416,252,2900
235,261,2901
232,308,2902
422,323,2903
333,215,2904
394,286,2905
198,242,2906
362,244,2907
257,259,2908
420,329,2909
162,294,2910
387,298,2911
163,354,2912
307,244,2913
137,338,2914
455,240,2915
455,112,2916
271,268,2917
761,334,2918
327,364,2919
503,368,2920
741,295,2921
282,279,2922
783,400,2923
577,337,2924
174,390,2925
304,333,2926
496,487,2927
262,366,2928
640,391,2929
290,412,2930
574,344,2931
694,356,2932
768,312,2933
427,196,2934
497,203,2935
420,209,2936
366,218,2937
368,234,2938
447,224,2939
395,279,2940
405,245,2941
441,192,2942
500,245,2943
273,295,2944
258,255,2945
307,308,2946
407,187,2947
213,248,2948
397,274,2949
346,151,2950
382,228,2951
400,225,2952
280,181,2953
491,225,2954
349,193,2955
470,251,2956
245,219,2957
398,254,2958
344,268,2959
407,266,2960
311,241,2961
491,210,2962
568,225,2963
624,225,2964
317,232,2965
344,229,2966
362,261,2967
760,357,2968
460,352,2969
465,294,2970
762,270,2971
553,260,2972
565,361,2973
544,299,2974
949,432,2975
466,391,2976
349,291,2977
1128,358,2978
807,327,2979
478,196,2980
493,167,2981
1266,603,2982
417,462,2983
581,499,2984
1367,476,2985
465,516,2986
1445,563,2987
963,521,2988
294,322,2989
412,258,2990
211,281,2991
386,300,2992
349,259,2993
113,223,2994
151,312,2995
415,338,2996
540,313,2997
299,202,2998
176,241,2999
403,192,3000
216,185,3001
167,206,3002
418,229,3003
297,229,3004
515,191,3005
399,161,3006
342,182,3007
230,236,3008
102,266,3009
564,255,3010
548,261,3011
343,237,3012
91,227,3013
225,254,3014
309,310,3015
535,267,3016
168,253,3017
564,199,3018
359,208,3019
176,255,3020
394,252,3021
472,219,3022
545,249,3023
88,242,3024
97,317,3025
224,256,3026
375,265,3027
469,248,3028
595,245,3029
47,278,3030
198,232,3031
303,214,3032
473,204,3033
546,251,3034
79,238,3035
190,248,3036
342,220,3037
486,237,3038
581,244,3039
276,247,3040
400,251,3041
516,205,3042
66,215,3043
216,256,3044
349,203,3045
439,181,3046
560,182,3047
63,232,3048
198,205,3049
512,163,3050
334,247,3051
566,175,3052
509,213,3053
358,262,3054
225,210,3055
80,230,3056
181,288,3057
403,278,3058
572,380,3059
673,663,3060
540,580,3061
670,704,3062
790,392,3063
652,342,3064
683,459,3065
744,370,3066
627,389,3067
705,498,3068
691,392,3069
637,412,3070
908,228,3071
571,233,3072
1130,492,3073
728,289,3074
318,275,3075
424,290,3076
688,358,3077
897,387,3078
911,423,3079
609,335,3080
801,405,3081
953,364,3082
807,264,3083
776,386,3084
1052,415,3085
604,255,3086
706,359,3087
606,436,3088
622,723,3089
906,680,3090
985,480,3091
996,468,3092
1205,678,3093
1575,905,3094
350,671,3095
1244,517,3096
1026,724,3097
1312,574,3098
230,433,3099
402,418,3100
968,447,3101
1095,457,3102
1157,470,3103
1241,486,3104
1616,626,3105
644,472,3106
771,436,3107
845,467,3108
832,631,3109
807,659,3110
1354,613,3111
1069,616,3112
962,512,3113
820,490,3114
194,376,3115
644,629,3116
1280,605,3117
879,528,3118
466,328,3119
1636,693,3120
127,210,3121
296,250,3122
367,280,3123
29,197,3124
240,257,3125
496,362,3126
284,246,3127
245,264,3128
351,187,3129
1271,908,3130
1257,524,3131
970,569,3132
1247,641,3133
1112,463,3134
1104,454,3135
972,531,3136
333,227,3137
330,273,3138
391,239,3139
337,257,3140
328,249,3141
602,351,3142
988,121,3143
175,82,3144
1180,77,3145
586,314,3146
771,260,3147
926,201,3148
1065,184,3149
456,182,3150
342,231,3151
205,216,3152
73,248,3153
358,132,3154
665,418,3155
1001,117,3156
1174,96,3157
989,114,3158
644,292,3159
159,112,3160
325,106,3161
698,360,3162
940,231,3163
187,253,3164
84,228,3165
433,260,3166
673,329,3167
904,210,3168
590,385,3169
632,304,3170
603,388,3171
659,419,3172
872,354,3173
936,203,3174
646,470,3175
864,328,3176
1174,319,3177
959,257,3178
583,458,3179
960,223,3180
1170,327,3181
855,326,3182
674,385,3183
837,163,3184
891,334,3185
381,330,3186
427,549,3187
1144,542,3188
850,491,3189
77,349,3190
706,441,3191
894,354,3192
1152,263,3193
208,281,3194
441,293,3195
1045,272,3196
1190,257,3197
636,179,3198
837,404,3199
297,449,3200
751,454,3201
656,435,3202
1049,356,3203
670,272,3204
491,316,3205
1055,344,3206
711,312,3207
416,357,3208
239,431,3209
586,445,3210
946,414,3211
1096,378,3212
912,308,3213
619,358,3214
453,380,3215
235,322,3216
277,372,3217
557,384,3218
969,342,3219
166,195,3220
436,201,3221
694,208,3222
374,217,3223
675,227,3224
442,201,3225
372,214,3226
168,205,3227
153,197,3228
354,238,3229
434,208,3230
685,199,3231
166,203,3232
379,228,3233
451,221,3234
686,218,3235
132,218,3236
334,233,3237
440,228,3238
669,232,3239
159,215,3240
360,213,3241
451,205,3242
688,226,3243
156,297,3244
768,298,3245
969,256,3246
261,235,3247
496,295,3248
941,251,3249
1060,239,3250
308,346,3251
862,330,3252
1024,330,3253
78,339,3254
370,456,3255
613,470,3256
947,442,3257
1302,480,3258
1521,449,3259
1575,409,3260
1338,446,3261
940,368,3262
552,365,3263
334,399,3264
792,530,3265
1098,505,3266
